Last Updated,PV1 Current (A),PV2 Current (A),PV1 Voltage (V),PV2 Voltage (V),Output Current (A),Network Voltage (V),Power Now (W),Exported Power (W),PV1 Input Power (W),PV2 Input Power (W),FAC1 (HZ),Exported energy (kWh),Grid Consumption (kWh),Today's Energy (kWh),Total Energy (kWh)
2018/7/24 19:56:46,0,0.2,0,239.5,0.7,243.7,36,0,0,50,49.98,0,0,9.2,1425.3
2018/7/24 20:01:46,0,0.1,0,231.6,0.6,244.5,25,0,0,39,49.99,0,0,9.2,1425.3
2018/7/24 20:06:47,0,0.1,0,231.7,0.6,243.6,21,0,0,34,49.99,0,0,9.2,1425.3
2018/7/24 20:11:50,0,0.1,0,227.8,0.6,243.9,18,0,0,29,49.98,0,0,9.2,1425.3
2018/7/24 20:16:47,0,0.1,0,222.1,0.6,243.2,16,0,0,27,49.97,0,0,9.2,1425.3
2018/7/24 20:21:53,0,0.1,0,231.9,0.6,243.5,10,0,0,24,50,0,0,9.2,1425.3
2018/7/24 20:26:47,0,0.1,0,210.8,0.5,244.1,10,0,0,22,50.01,0,0,9.2,1425.3
2018/7/24 20:31:47,0,0.1,0,196.1,0.5,243,9,0,0,20,49.97,0,0,9.2,1425.3
2018/7/24 20:36:47,0,0,0,196.1,0.5,242.2,7,0,0,17,49.95,0,0,9.2,1425.3
2018/7/24 20:41:47,0,0,0,195.1,0.5,242.8,5,0,0,15,49.95,0,0,9.2,1425.3
2018/7/24 20:46:47,0,0,0,214.2,0.5,242.2,5,0,0,15,49.92,0,0,9.2,1425.3
2018/7/24 20:51:47,0,0,0,200.5,0.6,242.4,5,0,0,15,49.91,0,0,9.2,1425.3
2018/7/24 20:56:47,0,0,0,185.1,0.5,241.1,4,0,0,14,49.95,0,0,9.2,1425.3
2018/7/24 21:01:47,0,0,0,152.2,0.6,242,5,0,0,15,49.91,0,0,9.2,1425.3
2018/7/24 21:06:47,0,0,0,124.4,0.5,240.6,4,0,0,14,49.9,0,0,9.2,1425.3
2018/7/24 21:11:47,0,0,0,77.5,0,235.7,0,0,5,0,49.91,0,0,9.2,1425.3
2018/7/25 4:26:50,0,0,0,89,0.4,241.9,0,0,5,0,49.99,0,0,0,1425.3
2018/7/25 4:31:49,0,0,0,84.2,0.4,242.3,0,0,5,0,50.01,0,0,0,1425.3
2018/7/25 4:36:49,0,0,0,90.4,0.4,242.3,0,0,5,0,50,0,0,0,1425.3
2018/7/25 4:41:49,0,0,0,87.3,0.4,242.9,0,0,5,0,50,0,0,0,1425.3
2018/7/25 4:46:49,0,0,0,87.1,0.4,242.7,0,0,5,0,50.01,0,0,0,1425.3
2018/7/25 4:51:49,0,0,0,77,0.4,242.9,0,0,5,0,50,0,0,0,1425.3
2018/7/25 4:56:49,0,0,0,158.9,0,243.1,0,0,5,0,49.97,0,0,0,1425.3
2018/7/25 5:01:50,0,0.1,0,225.1,0.6,243.4,16,0,0,32,50.01,0,0,0,1425.3
2018/7/25 5:06:50,0,0.1,0,232.8,0.6,243.1,21,0,0,38,50,0,0,0,1425.3
2018/7/25 5:11:50,0,0.1,0,224.5,0.6,242.8,25,0,0,41,49.98,0,0,0,1425.3
2018/7/25 5:16:50,0,0.1,0,230.8,0.6,243.6,25,0,0,41,49.98,0,0,0,1425.3
2018/7/25 5:21:50,0,0.1,0,227.1,0.6,243.6,26,0,0,43,49.97,0,0,0,1425.3
2018/7/25 5:26:50,0,0.1,0,231.9,0.6,243.5,27,0,0,44,49.96,0,0,0,1425.3
2018/7/25 5:31:50,0,0.1,0,229.1,0.6,243.2,24,0,0,39,49.98,0,0,0,1425.3
2018/7/25 5:36:50,0,0.1,0,231.2,0.6,245,24,0,0,39,49.96,0,0,0,1425.3
2018/7/25 5:41:50,0,0.1,0,225.3,0.6,244.7,24,0,0,39,49.96,0,0,0,1425.3
2018/7/25 5:46:50,0,0.1,0,231.1,0.6,245.3,24,0,0,40,0,0,0,1425.3,
2018/7/25 5:51:50,0,0.2,0,233.6,0.6,244.7,30,0,0,47,49.96,0,0,0,1425.3
2018/7/25 5:56:50,0,0.2,0,235.7,0.6,245.3,37,0,0,54,49.99,0,0,0,1425.3
2018/7/25 6:01:51,0,0.2,0,239,0.7,244.4,43,0,0,60,49.96,0,0,0,1425.3
2018/7/25 6:06:50,0,0.2,0,235.3,0.7,245,50,0,0,67,50.02,0,0,0,1425.3
2018/7/25 6:11:50,0,0.2,0,231.1,0.6,243.4,38,0,0,54,50,0,0,0,1425.3
2018/7/25 6:16:50,0,0.3,0,236.5,0.7,243.2,56,0,0,74,50,0,0,0,1425.3
2018/7/25 6:21:51,0,0.3,0,240.1,0.7,242.2,71,0,0,88,49.99,0,0,0,1425.3
2018/7/25 6:26:51,0,0.5,0,241.4,0.8,242.4,108,0,0,127,49.97,0,0,0,1425.3
2018/7/25 6:31:51,0,0.6,0,245,0.9,244.9,133,0,0,151,49.96,0,0,0,1425.3
2018/7/25 6:36:51,0,0.7,0,244.7,1,244.7,164,0,0,187,49.95,0,0,0,1425.3
2018/7/25 6:41:57,0,0.5,0,248,0.8,244,110,0,0,129,49.94,0,0,0,1425.3
2018/7/25 6:46:51,0,0.6,0,244,0.9,242.9,135,0,0,155,49.93,0,0,0,1425.3
2018/7/25 6:51:51,0,0.6,0,248.5,0.9,243,148,0,0,168,49.92,0,0,0.1,1425.4
2018/7/25 6:56:51,0,1,0,247.4,1.2,243.2,235,0,0,260,49.94,0,0,0.1,1425.4
2018/7/25 7:01:51,0,0.7,0,249.2,1,243,164,0,0,185,49.93,0,0,0.1,1425.4
2018/7/25 7:06:51,0,0.7,0,250.5,0.9,245.3,156,0,0,177,49.94,0,0,0.1,1425.4
2018/7/25 7:11:53,0,0.7,0,248.6,0.9,244.5,152,0,0,174,49.95,0,0,0.1,1425.4
2018/7/25 7:16:51,0,0.7,0,247.4,0.9,243.2,156,0,0,177,49.95,0,0,0.1,1425.4
2018/7/25 7:21:51,0,0.7,0,249.8,1,242.5,166,0,0,185,49.98,0,0,0.1,1425.4
2018/7/25 7:26:51,0,0.7,0,250.3,1,245.7,172,0,0,192,49.99,0,0,0.1,1425.5
2018/7/25 7:31:51,0,0.7,0,250,1,246,174,0,0,193,50.01,0,0,0.2,1425.5
2018/7/25 7:36:51,0,0.7,0,248.8,1,245.9,173,0,0,193,49.97,0,0,0.2,1425.5
2018/7/25 7:41:51,0,0.7,0,249.5,1,244.6,173,0,0,192,49.98,0,0,0.2,1425.5
2018/7/25 7:46:51,0,0.7,0,245.7,1,244.9,172,0,0,191,49.99,0,0,0.2,1425.5
2018/7/25 7:51:52,0,0.8,0,247.2,1,243.1,180,0,0,199,50,0,0,0.2,1425.5
2018/7/25 7:56:52,0,0.8,0,244.3,1,244.4,183,0,0,201,50.01,0,0,0.2,1425.5
2018/7/25 8:01:52,0,0.8,0,243.5,1.1,244.3,189,0,0,207,50.02,0,0,0.3,1425.6
2018/7/25 8:06:52,0,0.8,0,243.4,1.1,243.7,195,0,0,214,50.05,0,0,0.3,1425.6
2018/7/25 8:11:52,0,0.9,0,242.6,1.2,243,211,0,0,235,50.06,0,0,0.3,1425.6
2018/7/25 8:16:52,0,1,0,242.6,1.2,243.5,223,0,0,245,50.03,0,0,0.3,1425.6
2018/7/25 8:21:52,0,1,0,245.7,1.3,243.5,245,0,0,264,50.01,0,0,0.3,1425.6
2018/7/25 8:26:52,0,1.1,0,247.2,1.3,243.5,263,0,0,285,50,0,0,0.3,1425.7
2018/7/25 8:31:52,0,1.1,0,245.8,1.4,242.3,270,0,0,290,50.03,0,0,0.4,1425.7
2018/7/25 8:36:52,0,1.4,0,246.5,1.5,244.2,323,0,0,345,50.03,0,0,0.4,1425.7
2018/7/25 8:41:53,0,1.6,0,244.2,1.7,243.8,381,0,0,406,50.01,0,0,0.4,1425.7
2018/7/25 8:46:53,0,1.7,0,248.4,1.9,244,408,0,0,434,50.03,0,0,0.4,1425.8
2018/7/25 8:51:53,0,1.8,0,245.7,1.9,243.1,418,0,0,444,50.02,0,0,0.5,1425.8
2018/7/25 8:56:53,0,1.9,0,247.9,2,244.7,464,0,0,490,49.97,0,0,0.5,1425.8
2018/7/25 9:01:53,0,2.1,0,244.9,2.1,246.3,487,0,0,517,49.98,0,0,0.5,1425.9
2018/7/25 9:06:53,0,2,0,244.1,2.1,246.6,483,0,0,511,49.99,0,0,0.6,1425.9
2018/7/25 9:11:53,0,2.3,0,247.6,2.4,246.7,551,0,0,581,49.99,0,0,0.6,1426
2018/7/25 9:16:53,0,2.5,0,244.3,2.5,247.5,580,0,0,613,50,0,0,0.7,1426
2018/7/25 9:21:53,0,2.9,0,248,2.9,247.2,684,0,0,722,50,0,0,0.7,1426.1
2018/7/25 9:26:53,0,2.9,0,245.4,2.9,246.4,695,0,0,734,50,0,0,0.8,1426.1
2018/7/25 9:31:53,0,3.2,0,239.8,3,247,733,0,0,773,50.02,0,0,0.8,1426.2
2018/7/25 9:36:53,0,3.4,0,243.4,3.3,248.4,808,0,0,852,50.02,0,0,0.9,1426.2
2018/7/25 9:41:53,0,3.5,0,237.8,3.4,247.7,808,0,0,852,50.02,0,0,1,1426.3
2018/7/25 9:47:01,0,3.7,0,244.9,3.6,246.5,881,0,0,927,50.03,0,0,1,1426.4
2018/7/25 9:51:53,0,2.3,0,240.2,2.3,247.3,523,0,0,554,50.01,0,0,1.1,1426.4
2018/7/25 9:56:57,0,2.2,0,240.4,2.2,247.4,514,0,0,544,50.01,0,0,1.1,1426.5
2018/7/25 10:01:53,0,2.9,0,256.2,3,245.7,714,0,0,754,50.01,0,0,1.2,1426.5
2018/7/25 10:06:54,0,4.5,0,240.7,4.4,239.3,1042,0,0,1097,49.99,0,0,1.3,1426.6
2018/7/25 10:11:53,0,4.5,0,244.6,4.3,245.5,1051,0,0,1102,50,0,0,1.3,1426.7
2018/7/25 10:16:53,0,5,0,242.2,4.8,245.5,1156,0,0,1219,50.01,0,0,1.4,1426.8
2018/7/25 10:21:53,0,2.6,0,236.8,2.6,242.8,594,0,0,629,50.02,0,0,1.5,1426.9
2018/7/25 10:26:53,0,5,0,248.8,4.9,243.7,1158,0,0,1250,50.02,0,0,1.6,1427
2018/7/25 10:31:53,0,5.8,0,221.9,5.1,241.4,1219,0,0,1303,50.01,0,0,1.7,1427.1
2018/7/25 10:36:53,0,3.2,0,235.6,3.1,241.3,727,0,0,768,50.03,0,0,1.8,1427.1
2018/7/25 10:41:53,0,2.4,0,238.6,2.4,243.5,545,0,0,574,50.03,0,0,1.9,1427.2
2018/7/25 10:46:53,0,2.2,0,237.6,2.2,241.2,505,0,0,533,50.02,0,0,1.9,1427.2
2018/7/25 10:51:53,0,1.8,0,239.1,1.9,240.5,415,0,0,437,49.96,0,0,2,1427.3
2018/7/25 10:56:59,0,1.9,0,240.9,2,244.1,441,0,0,466,49.94,0,0,2,1427.3
2018/7/25 11:01:57,0,2.5,0,236.6,2.5,244.2,567,0,0,598,49.98,0,0,2.1,1427.4
2018/7/25 11:06:53,0,2.1,0,240.1,2.1,244.2,480,0,0,508,50.02,0,0,2.1,1427.4
2018/7/25 11:11:53,0,3.4,0,252.7,3.5,245.7,821,0,0,868,50.02,0,0,2.2,1427.5
2018/7/25 11:16:53,0,3.6,0,235.5,3.4,243.9,828,0,0,851,50.01,0,0,2.2,1427.6
2018/7/25 11:21:54,0,3.1,0,237.2,3,243.4,703,0,0,740,49.99,0,0,2.3,1427.7
2018/7/25 11:26:54,0,2.2,0,236.5,2.3,240.4,513,0,0,542,49.96,0,0,2.4,1427.7
2018/7/25 11:31:54,0,2.6,0,238.3,2.6,245.5,594,0,0,626,49.99,0,0,2.4,1427.8
2018/7/25 11:36:54,0,2.5,0,237.3,2.5,244.8,569,0,0,603,49.99,0,0,2.5,1427.8
2018/7/25 11:41:54,0,5,0,241.6,4.8,245.6,1211,0,0,1231,50,0,0,2.6,1427.9
2018/7/25 11:46:54,0,7.8,0,237.2,7.2,245.4,1761,0,0,1868,49.95,0,0,2.7,1428
2018/7/25 11:51:54,0,1.9,0,234.6,1.9,243.2,424,0,0,446,49.97,0,0,2.7,1428.1
2018/7/25 11:56:54,0,2.3,0,238.1,2.4,244.2,540,0,0,569,49.95,0,0,2.8,1428.1
2018/7/25 12:01:55,0,1.8,0,237,1.9,243.9,424,0,0,446,49.98,0,0,2.8,1428.2
2018/7/25 12:06:54,0,2.4,0,244.3,2.5,243.8,573,0,0,604,50,0,0,2.9,1428.2
2018/7/25 12:11:57,0,8.7,0,233.5,7.9,246.4,1927,0,0,2038,0,0,3,1428.4,
2018/7/25 12:16:57,0,2.5,0,235,2.5,245.6,577,0,0,607,0,0,3.1,1428.4,
2018/7/25 12:21:54,0,2.1,0,239,2.2,244.4,492,0,0,519,50.01,0,0,3.2,1428.5
2018/7/25 12:26:54,0,9.5,0,241.1,8.8,248.4,2171,0,0,2294,49.97,0,0,3.2,1428.5
2018/7/25 12:31:54,0,8.8,0,222.9,7.5,247.3,1950,0,0,1967,49.93,0,0,3.3,1428.7
2018/7/25 12:36:54,0,8.9,0,226.8,7.8,247.3,1921,0,0,2024,49.94,0,0,3.5,1428.9
2018/7/25 12:41:54,0,9.2,0,227.6,8.1,247.6,1996,0,0,2112,49.93,0,0,3.6,1429
2018/7/25 12:46:54,0,3,0,222,2.7,245.2,629,0,0,670,49.97,0,0,3.8,1429.1
2018/7/25 12:51:54,0,8.8,0,233.7,8,247,1992,0,0,2076,49.96,0,0,3.8,1429.2
2018/7/25 12:56:54,0,9.3,0,231.1,8.4,245,2038,0,0,2157,49.95,0,0,3.9,1429.3
2018/7/25 13:01:54,0,2.5,0,221.9,2.3,242.5,536,0,0,561,49.94,0,0,4.1,1429.5
2018/7/25 13:06:54,0,10.5,0,183.6,7.5,243.6,1878,0,0,1943,49.91,0,0,4.2,1429.5
2018/7/25 13:11:54,0,9.4,0,232.2,8.5,242.6,2062,0,0,2187,49.95,0,0,4.3,1429.6
2018/7/25 13:16:54,0,9.4,0,225.9,8.3,245.2,2025,0,0,2146,49.93,0,0,4.4,1429.8
2018/7/25 13:21:54,0,9.9,0,222.5,8.5,245.7,2086,0,0,2211,49.91,0,0,4.6,1430
2018/7/25 13:26:54,0,10.3,0,216.5,8.7,244,2073,0,0,2242,49.92,0,0,4.8,1430.2
2018/7/25 13:31:54,0,6.3,0,233,5.8,242.8,1397,0,0,1476,49.96,0,0,4.9,1430.3
2018/7/25 13:36:54,0,5.7,0,216.6,4.9,243,1024,0,0,1241,49.89,0,0,5,1430.4
2018/7/25 13:41:54,0,1.9,0,233.1,1.9,240.1,422,0,0,444,49.93,0,0,5.1,1430.4
2018/7/25 13:46:54,0,10,0,239.3,9.4,242.6,2274,0,0,2402,49.94,0,0,5.2,1430.5
2018/7/25 13:51:55,0,2.3,0,232.5,2.3,243.5,512,0,0,538,49.98,0,0,5.3,1430.6
2018/7/25 13:56:55,0,9.6,0,236.5,8.9,243.4,2149,0,0,2274,49.97,0,0,5.4,1430.7
2018/7/25 14:01:55,0,5.8,0,215.9,4.9,245.3,1317,0,0,1327,50.02,0,0,5.5,1430.9
2018/7/25 14:06:55,0,2.2,0,222.2,2.1,245.5,478,0,0,502,50.03,0,0,5.6,1431
2018/7/25 14:11:55,0,2.6,0,235.6,2.5,245.5,587,0,0,616,50.02,0,0,5.7,1431.1
2018/7/25 14:16:55,0,2.5,0,231.7,2.5,245.6,572,0,0,600,50.07,0,0,5.8,1431.2
2018/7/25 14:21:55,0,9.9,0,225.5,8.6,248.8,2125,0,0,2248,50.02,0,0,6,1431.3
2018/7/25 14:26:55,0,2.1,0,222.8,2,245.8,449,0,0,472,50.02,0,0,6.1,1431.5
2018/7/25 14:31:55,0,9.6,0,228.1,8.5,248.1,2115,0,0,2212,50.03,0,0,6.2,1431.6
2018/7/25 14:36:55,0,9.9,0,226.8,8.6,248.7,2128,0,0,2254,49.98,0,0,6.3,1431.7
2018/7/25 14:41:55,0,9.7,0,226.3,8.4,248.9,2080,0,0,2201,49.95,0,0,6.5,1431.9
2018/7/25 14:46:55,0,2,0,238.3,2.1,245.8,468,0,0,492,49.93,0,0,6.6,1431.9
2018/7/25 14:51:55,0,10,0,232.1,9,247.5,2216,0,0,2344,49.92,0,0,6.7,1432
2018/7/25 14:57:03,0,2.2,0,235.9,2.2,244.7,506,0,0,531,49.95,0,0,6.8,1432.1
2018/7/25 15:01:55,0,2.6,0,238.4,2.5,244,592,0,0,623,49.93,0,0,6.8,1432.2
2018/7/25 15:06:55,0,3.1,0,242.4,3.1,244,747,0,0,775,49.96,0,0,6.9,1432.2
2018/7/25 15:11:55,0,2.8,0,223.6,2.6,244.5,612,0,0,641,49.93,0,0,7,1432.3
2018/7/25 15:16:58,0,1.9,0,242.1,2,244.8,459,0,0,483,49.94,0,0,7,1432.4
2018/7/25 15:21:57,0,9.3,0,235.2,8.4,247,2071,0,0,2190,49.97,0,0,7.1,1432.5
2018/7/25 15:26:57,0,2.4,0,196.3,2,243.6,449,0,0,472,0,0,7.3,1432.6,
2018/7/25 15:31:55,0,9.1,0,230.9,8.1,247.2,2003,0,0,2118,49.96,0,0,7.4,1432.7
2018/7/25 15:36:59,0,2.4,0,229.8,2.3,244,528,0,0,556,49.94,0,0,7.5,1432.9
2018/7/25 15:41:56,0,2.8,0,213.5,2.5,243.8,585,0,0,611,0,0,7.6,1433,
2018/7/25 15:46:55,0,1.8,0,236.2,1.9,243.7,424,0,0,445,49.95,0,0,7.7,1433
2018/7/25 15:51:55,0,5.6,0,223.6,5,244.7,1115,0,0,1264,49.97,0,0,7.8,1433.1
2018/7/25 15:56:55,0,2.7,0,237.3,2.7,243.2,637,0,0,653,50.02,0,0,7.8,1433.2
2018/7/25 16:01:55,0,2.8,0,259.1,3,244.1,761,0,0,771,50.02,0,0,7.9,1433.2
2018/7/25 16:06:55,0,1.6,0,243.6,1.8,242.9,380,0,0,400,50.02,0,0,8,1433.3
2018/7/25 16:11:55,0,1.8,0,243.5,1.9,242.4,428,0,0,449,50.02,0,0,8,1433.3
2018/7/25 16:16:55,0,1.7,0,246.4,1.9,242.4,408,0,0,430,49.99,0,0,8,1433.3
2018/7/25 16:21:55,0,1.6,0,249.8,1.8,243.1,383,0,0,404,50.02,0,0,8.1,1433.4
2018/7/25 16:26:55,0,2.4,0,187.1,2,243.6,436,0,0,458,50,0,0,8.1,1433.4
2018/7/25 16:31:55,0,5.5,0,212.9,4.7,245.1,1173,0,0,1189,50,0,0,8.2,1433.5
2018/7/25 16:36:55,0,1.5,0,247.7,1.7,242.6,363,0,0,381,49.99,0,0,8.2,1433.5
2018/7/25 16:41:55,0,6.9,0,241.4,6.5,245,1580,0,0,1668,49.93,0,0,8.2,1433.6
2018/7/25 16:46:55,0,5.5,0,233.6,5.1,244.1,1253,0,0,1291,0,0,8.4,1433.7,
2018/7/25 16:51:55,0,1.6,0,242.3,1.8,243,384,0,0,405,50,0,0,8.5,1433.8
2018/7/25 16:56:55,0,6.3,0,227.2,5.6,244.3,1361,0,0,1435,50,0,0,8.5,1433.9
2018/7/25 17:01:57,0,6,0,228,5.5,242.1,1311,0,0,1384,0,0,8.6,1433.9,
2018/7/25 17:06:57,0,1.4,0,206.9,1.4,244.2,293,0,0,303,0,0,8.7,1434,
2018/7/25 17:11:56,0,0.9,0,259.4,1.2,244.3,221,0,0,240,50.03,0,0,8.8,1434.1
2018/7/25 17:17:00,0,1.3,0,216.8,1.3,241.5,273,0,0,288,50.04,0,0,8.8,1434.1
2018/7/25 17:21:56,0,1,0,231.8,1.2,241.5,230,0,0,243,0,0,8.8,1434.1,
2018/7/25 17:26:56,0,1.2,0,205,1.2,242.3,242,0,0,266,50.03,0,0,8.8,1434.1
2018/7/25 17:31:56,0,0.9,0,232,1.1,239.1,204,0,0,223,50.02,0,0,8.8,1434.2
2018/7/25 17:36:56,0,1.1,0,252.2,1.3,239,264,0,0,281,50,0,0,8.9,1434.2
2018/7/25 17:41:56,0,0.9,0,255,1.2,239,233,0,0,249,49.99,0,0,8.9,1434.2
2018/7/25 17:46:56,0,0.9,0,254.4,1.2,240.8,228,0,0,245,49.98,0,0,8.9,1434.2
2018/7/25 17:51:56,0,0.6,0,248.5,0.9,243.4,150,0,0,168,49.99,0,0,8.9,1434.2
2018/7/25 17:56:56,0,0.5,0,261.7,0.9,243.6,133,0,0,148,50,0,0,8.9,1434.2
2018/7/25 18:01:56,0,0.5,0,239.6,0.8,244.4,121,0,0,134,0,0,9,1434.3,
2018/7/25 18:06:56,0,0.5,0,261.3,0.9,243.7,135,0,0,148,49.97,0,0,9,1434.3
2018/7/25 18:11:56,0,0.5,0,259.7,0.9,239.6,137,0,0,155,49.99,0,0,9,1434.3
2018/7/25 18:16:56,0,0.5,0,255.2,0.9,243.1,135,0,0,150,49.99,0,0,9,1434.3
2018/7/25 18:21:56,0,0.5,0,251.7,0.9,242.8,124,0,0,137,50,0,0,9,1434.3
2018/7/25 18:26:56,0,0.5,0,250,0.8,242.5,119,0,0,132,50,0,0,9,1434.3
2018/7/25 18:31:56,0,0.5,0,248.5,0.8,242.3,116,0,0,130,49.96,0,0,9,1434.3
2018/7/25 18:36:57,0,0.5,0,247.5,0.8,242.8,113,0,0,127,49.94,0,0,9,1434.3
2018/7/25 18:41:56,0,0.5,0,242.9,0.8,239.2,109,0,0,123,49.91,0,0,9,1434.3
2018/7/25 18:46:56,0,0.4,0,243.8,0.8,243.7,106,0,0,120,49.97,0,0,9,1434.4
2018/7/25 18:51:56,0,0.4,0,249.7,0.8,243.2,91,0,0,106,49.98,0,0,9.1,1434.4
2018/7/25 18:56:58,0,0.4,0,246.4,0.7,244.4,87,0,0,100,50.01,0,0,9.1,1434.4
2018/7/25 19:01:56,0,0.4,0,243.1,0.7,246.3,86,0,0,99,50,0,0,9.1,1434.4
2018/7/25 19:06:56,0,0.3,0,248.9,0.7,245.1,78,0,0,91,49.96,0,0,9.1,1434.4
2018/7/25 19:11:56,0,0.3,0,247.1,0.7,245.1,67,0,0,81,49.94,0,0,9.1,1434.4
2018/7/25 19:16:56,0,0.3,0,241.5,0.7,244.9,61,0,0,77,49.97,0,0,9.1,1434.4
2018/7/25 19:21:56,0,0.3,0,241.4,0.7,243,60,0,0,76,49.98,0,0,9.1,1434.4
2018/7/25 19:26:56,0,0.2,0,242.9,0.7,242.9,55,0,0,72,50.03,0,0,9.1,1434.4
2018/7/25 19:31:56,0,0.2,0,243.3,0.7,243.2,53,0,0,68,49.99,0,0,9.1,1434.4
2018/7/25 19:36:56,0,0.2,0,241.8,0.7,243.3,52,0,0,64,49.98,0,0,9.1,1434.4
2018/7/25 19:41:56,0,0.2,0,243.1,0.7,245.4,43,0,0,56,49.96,0,0,9.1,1434.4
2018/7/25 19:46:56,0,0.2,0,237.1,0.7,246.3,41,0,0,54,49.95,0,0,9.1,1434.4
2018/7/25 19:51:57,0,0.2,0,237.8,0.7,246.1,36,0,0,50,49.96,0,0,9.1,1434.4
2018/7/25 19:56:57,0,0.1,0,234,0.6,243.7,32,0,0,45,49.96,0,0,9.1,1434.4
2018/7/25 20:01:57,0,0.1,0,232.5,0.6,245.2,28,0,0,42,49.96,0,0,9.1,1434.4
2018/7/25 20:06:57,0,0.1,0,225,0.6,244.6,26,0,0,39,49.95,0,0,9.1,1434.4
2018/7/25 20:11:57,0,0.1,0,211.1,0.6,241.8,21,0,0,31,49.99,0,0,9.1,1434.4
2018/7/25 20:16:57,0,0.1,0,199.9,0.6,241.6,17,0,0,27,49.97,0,0,9.1,1434.4
2018/7/25 20:21:57,0,0.1,0,196,0.6,239.3,14,0,0,24,50,0,0,9.1,1434.4
2018/7/25 20:26:57,0,0.1,0,201.7,0.6,242.6,12,0,0,23,50.05,0,0,9.1,1434.4
2018/7/25 20:32:01,0,0.1,0,196.3,0.5,243.3,9,0,0,21,49.98,0,0,9.1,1434.4
2018/7/25 20:32:04,0,0.1,0,196.3,0.5,243.3,9,0,0,21,0,0,9.1,1434.4,
2018/7/25 20:37:04,0,0,0,197.9,0.5,240,6,0,0,16,0,0,9.1,1434.4,
2018/7/25 20:41:57,0,0,0,198.5,0.4,242.2,5,0,0,15,49.96,0,0,9.1,1434.4
2018/7/25 20:46:57,0,0,0,196.7,0.5,242.3,5,0,0,15,49.94,0,0,9.1,1434.4
2018/7/25 20:51:57,0,0,0,183.5,0,240.6,4,0,0,14,49.97,0,0,9.1,1434.4
2018/7/25 20:57:01,0,0,0,155.6,0.5,242.4,5,0,0,15,50.04,0,0,9.1,1434.4
2018/7/25 21:01:57,0,0,0,125.9,0,242.5,5,0,0,15,0,0,9.1,1434.4,
2018/7/25 21:06:57,0,0,0,90.1,0,239,0,0,5,0,49.97,0,0,9.1,1434.4
2018/7/26 4:21:59,0,0,0,91.2,0.4,244.7,0,0,5,0,50.03,0,0,0,1434.4
2018/7/26 4:27:00,0,0,0,79.4,0.4,244.6,0,0,5,0,0,0,0,1434.4,
2018/7/26 4:32:00,0,0,0,78.2,0.4,245.4,0,0,5,0,0,0,0,1434.4,
2018/7/26 4:36:59,0,0,0,202.1,0.4,242.9,0,0,5,0,0,0,0,1434.4,
2018/7/26 4:42:00,0,0.1,0,209.3,0.5,245.5,15,0,0,29,50.04,0,0,0,1434.4
2018/7/26 4:47:00,0,0.1,0,216.8,0.6,245.7,21,0,0,35,50.05,0,0,0,1434.4
2018/7/26 4:52:00,0,0.2,0,224,0.6,244.8,30,0,0,45,50.04,0,0,0,1434.4
2018/7/26 4:57:08,0,0.2,0,233.6,0.6,244.7,36,0,0,51,50.03,0,0,0,1434.4
2018/7/26 5:02:00,0,0.2,0,227,0.6,244.4,40,0,0,56,0,0,0,1434.4,
2018/7/26 5:07:00,0,0.2,0,230.9,0.6,243.1,44,0,0,59,0,0,0,1434.4,
2018/7/26 5:12:00,0,0.2,0,229.3,0.7,244.4,51,0,0,66,0,0,0,1434.4,
2018/7/26 5:17:00,0,0.3,0,234.6,0.7,243.7,57,0,0,75,49.96,0,0,0,1434.4
2018/7/26 5:22:00,0,0.3,0,242.2,0.7,244.1,63,0,0,82,49.95,0,0,0,1434.4
2018/7/26 5:27:00,0,0.3,0,238.6,0.7,243.6,73,0,0,90,0,0,0,1434.4,
2018/7/26 5:32:00,0,0.4,0,237,0.7,244.3,86,0,0,103,50,0,0,0,1434.4
2018/7/26 5:37:00,0,0.4,0,239.4,0.8,243.4,94,0,0,112,49.97,0,0,0,1434.4
2018/7/26 5:42:00,0,0.5,0,235.8,0.8,243.7,106,0,0,124,0,0,0,1434.4,
2018/7/26 5:47:00,0,0.5,0,238.4,0.8,243.4,112,0,0,131,0,0,0,1434.4,
2018/7/26 5:52:00,0,0.5,0,241.9,0.8,243.2,118,0,0,137,49.95,0,0,0,1434.4
2018/7/26 5:57:00,0,0.5,0,241.7,0.8,243.8,122,0,0,140,49.97,0,0,0,1434.4
2018/7/26 6:02:00,0,0.6,0,237,0.9,242.8,134,0,0,152,49.93,0,0,0,1434.4
2018/7/26 6:07:00,0,0.5,0,240.7,0.9,247.7,119,0,0,136,0,0,0,1434.5,
2018/7/26 6:12:00,0,0.5,0,233.6,0.8,243.1,103,0,0,121,49.95,0,0,0.1,1434.5
2018/7/26 6:17:00,0,0.5,0,241.3,0.8,243.6,107,0,0,125,49.96,0,0,0.1,1434.5
2018/7/26 6:22:01,0,0.5,0,239.5,0.8,240.4,120,0,0,139,49.99,0,0,0.1,1434.5
2018/7/26 6:27:00,0,0.7,0,240.6,0.9,243.3,149,0,0,168,49.97,0,0,0.1,1434.5
2018/7/26 6:32:03,0,0.6,0,239.7,0.9,243.9,147,0,0,167,49.96,0,0,0.1,1434.5
2018/7/26 6:37:00,0,0.5,0,237.3,0.8,242.2,120,0,0,138,49.98,0,0,0.1,1434.5
